subj,stage,contrast,channel,beta_uV
s26,LPP,Skin,F2,0.2634648836630115
s26,LPP,Skin,F4,0.18800480404180314
s26,LPP,Skin,F6,-0.1143932779363434
s26,LPP,Skin,F8,0.26737679020842947
s26,LPP,Skin,FT7,-0.25133522358287375
s26,LPP,Skin,FC5,-0.7313930536059581
s26,LPP,Skin,FC3,0.25601201159390696
s26,LPP,Skin,FC1,-0.33239311273278577
s26,LPP,Skin,FCZ,0.5415359678311779
s26,LPP,Skin,FC2,0.1579890597527006
s26,LPP,Skin,FC4,0.8124182068179484
s26,LPP,Skin,FC6,0.3631828899680404
s26,LPP,Skin,FT8,-0.43870409255285375
s26,LPP,Skin,T7,-0.8985749569784206
s26,LPP,Skin,C5,-0.44849360206333133
s26,LPP,Skin,C3,-0.09798482251408697
s26,LPP,Skin,C1,-0.20562077617096208
s26,LPP,Skin,CZ,0.0034325240923217953
s26,LPP,Skin,C2,0.1001362456008697
s26,LPP,Skin,C4,0.4715362345365322
s26,LPP,Skin,C6,0.08729233186943991
s26,LPP,Skin,T8,-0.3209776192885859
s26,LPP,Skin,M1,0.7349271458690295
s26,LPP,Skin,TP7,0.1829743328158261
s26,LPP,Skin,CP5,-0.48781765904764673
s26,LPP,Skin,CP3,-0.5824521885307141
s26,LPP,Skin,CP1,-0.47045334628853874
s26,LPP,Skin,CPZ,-0.32641786728847366
s26,LPP,Skin,CP2,0.12924298387599012
s26,LPP,Skin,CP4,0.4717294856247594
s26,LPP,Skin,CP6,-0.06279271993404278
s26,LPP,Skin,TP8,0.2203495894950844
s26,LPP,Skin,M2,-0.30883112140480656
s26,LPP,Skin,P7,0.18685140500572567
s26,LPP,Skin,P5,-0.500785372573348
s26,LPP,Skin,P3,-0.49125654697635235
s26,LPP,Skin,P1,-1.114887694314159
s26,LPP,Skin,PZ,-0.025051034699377042
s26,LPP,Skin,P2,0.3759592901355901
s26,LPP,Skin,P4,-0.05984756448177091
s26,LPP,Skin,P6,0.5559941733392009
s26,LPP,Skin,P8,0.060570090162238605
s26,LPP,Skin,PO7,0.3325195871161192
s26,LPP,Skin,PO5,0.2849339643335467
s26,LPP,Skin,PO3,0.24032847609210017
s26,LPP,Skin,POZ,-0.4858966986464692
s26,LPP,Skin,PO4,0.052817327548012404
s26,LPP,Skin,PO6,-0.1636201504355939
s26,LPP,Skin,PO8,-0.1260889895522099
s26,LPP,Skin,CB1,0.5564596352382012
s26,LPP,Skin,O1,0.1461670200524721
s26,LPP,Skin,OZ,-0.5188875921285147
s26,LPP,Skin,O2,-0.25957630415516564
s26,LPP,Skin,CB2,1.199942467129673
s26,LPP,Surface,FP1,-1.202251366066187
s26,LPP,Surface,FPZ,-1.5137145842164887
s26,LPP,Surface,FP2,-0.8631950217646134
s26,LPP,Surface,AF3,-0.6145306719789797
s26,LPP,Surface,AF4,-0.9156470743346284
s26,LPP,Surface,F7,-0.7519213694123311
s26,LPP,Surface,F5,-1.0161539033525164
s26,LPP,Surface,F3,-0.4236526245084082
s26,LPP,Surface,F1,-0.5361200663784581
s26,LPP,Surface,FZ,-0.5286811948221586
s26,LPP,Surface,F2,-0.40748570284262087
s26,LPP,Surface,F4,-0.4957610032142692
s26,LPP,Surface,F6,-0.7135491739904491
s26,LPP,Surface,F8,-0.4148899023080549
s26,LPP,Surface,FT7,-0.5979081893454579
s26,LPP,Surface,FC5,-0.7219531548033715
s26,LPP,Surface,FC3,-0.367904748970534
s26,LPP,Surface,FC1,-0.7233074983272559
s26,LPP,Surface,FCZ,-0.013298400596158111
s26,LPP,Surface,FC2,-0.37198032588170304
s26,LPP,Surface,FC4,-0.16894943624995795
s26,LPP,Surface,FC6,-0.044565096257804415
s26,LPP,Surface,FT8,-0.6960349999831849
s26,LPP,Surface,T7,-0.5020147201177718
s26,LPP,Surface,C5,-0.5334486881800273
s26,LPP,Surface,C3,-0.26975602325496995
s26,LPP,Surface,C1,-0.23489865261148268
s26,LPP,Surface,CZ,0.12759619997517566
s26,LPP,Surface,C2,0.03161498904289073
s26,LPP,Surface,C4,0.059659141453325154
s26,LPP,Surface,C6,-0.401004664566063
s26,LPP,Surface,T8,-0.4861588389194317
s26,LPP,Surface,M1,0.6052099989237263
s26,LPP,Surface,TP7,0.4493437304222722
s26,LPP,Surface,CP5,-0.06361998732730748
s26,LPP,Surface,CP3,-0.26482442587965743
s26,LPP,Surface,CP1,-0.05555742596096197
s26,LPP,Surface,CPZ,-0.09388745386513277
s26,LPP,Surface,CP2,0.0023959592988926567
s26,LPP,Surface,CP4,0.35866818900769926
s26,LPP,Surface,CP6,0.06947154218806617
s26,LPP,Surface,TP8,0.6426196043497866
s26,LPP,Surface,M2,0.5820368542851104
s26,LPP,Surface,P7,0.43463065774408416
s26,LPP,Surface,P5,0.18658713887908102
s26,LPP,Surface,P3,-0.0707691826773107
s26,LPP,Surface,P1,0.008814527199818123
s26,LPP,Surface,PZ,0.20298212363864998
s26,LPP,Surface,P2,0.7000913733905441
s26,LPP,Surface,P4,0.3153778403855997
s26,LPP,Surface,P6,0.8200994753757913
s26,LPP,Surface,P8,0.8733530608264868
s26,LPP,Surface,PO7,0.4519589170668117
s26,LPP,Surface,PO5,0.4059675582213254
s26,LPP,Surface,PO3,0.38057517229745313
s26,LPP,Surface,POZ,0.6186078266237297
s26,LPP,Surface,PO4,0.8483227092646615
s26,LPP,Surface,PO6,1.0841051040429235
s26,LPP,Surface,PO8,1.1072625545244639
s26,LPP,Surface,CB1,1.1899619164049495
s26,LPP,Surface,O1,0.9937355774644793
s26,LPP,Surface,OZ,1.003044826299869
s26,LPP,Surface,O2,0.8627237828103262
s26,LPP,Surface,CB2,1.6625775014052526
s26,LPP,Structural,FP1,-1.3456263319609705
s26,LPP,Structural,FPZ,-0.49004517232135525
s26,LPP,Structural,FP2,-1.4490013280162282
s26,LPP,Structural,AF3,-0.634896589754931
s26,LPP,Structural,AF4,-0.4214444099013621
s26,LPP,Structural,F7,-0.9653894443739611
s26,LPP,Structural,F5,-0.23909359501978866
s26,LPP,Structural,F3,-0.09494624326726336
s26,LPP,Structural,F1,-0.08613016733974753
s26,LPP,Structural,FZ,-0.17090030500516812
s26,LPP,Structural,F2,-0.29080338854174087
s26,LPP,Structural,F4,-0.6065521365266269
s26,LPP,Structural,F6,-0.8485485256644885
s26,LPP,Structural,F8,-1.2000699784684463
s26,LPP,Structural,FT7,-0.7120697825431695
s26,LPP,Structural,FC5,-0.5330800597773565
s26,LPP,Structural,FC3,-0.5579400243125141
s26,LPP,Structural,FC1,0.05024298137764138
s26,LPP,Structural,FCZ,0.07528926164431671
s26,LPP,Structural,FC2,-0.2557697620184468
s26,LPP,Structural,FC4,-0.945433969779826
s26,LPP,Structural,FC6,-0.641904642223528
s26,LPP,Structural,FT8,-0.55320915119298
s26,LPP,Structural,T7,-0.43591281892882167
s26,LPP,Structural,C5,-0.552144241486587
s26,LPP,Structural,C3,-0.18087097168189603
s26,LPP,Structural,C1,0.1056471928402285
s26,LPP,Structural,CZ,0.11746100776818938
s26,LPP,Structural,C2,-0.3462341137598025
s26,LPP,Structural,C4,-0.6628438800938363
s26,LPP,Structural,C6,-0.053562846173764056
s26,LPP,Structural,T8,-0.31567300989144587
s26,LPP,Structural,M1,-0.5334712023106027
s26,LPP,Structural,TP7,-0.03537259348000096
s26,LPP,Structural,CP5,-0.05894263064687402
s26,LPP,Structural,CP3,-0.14581302080551295
s26,LPP,Structural,CP1,0.44690111728409243
s26,LPP,Structural,CPZ,0.381692902041852
s26,LPP,Structural,CP2,0.06840613408649593
s26,LPP,Structural,CP4,0.029497410838979665
s26,LPP,Structural,CP6,0.14892781552497963
s26,LPP,Structural,TP8,-0.0482618402486647
s26,LPP,Structural,M2,-0.305892589210901
s26,LPP,Structural,P7,-0.06690182882690573
s26,LPP,Structural,P5,-0.007977329858134624
s26,LPP,Structural,P3,0.2340221984566712
s26,LPP,Structural,P1,1.0519541893622595
s26,LPP,Structural,PZ,1.114893918250683
s26,LPP,Structural,P2,0.574082395283359
s26,LPP,Structural,P4,0.7729473553742603
s26,LPP,Structural,P6,0.6756182874396772
s26,LPP,Structural,P8,0.8481863309241573
s26,LPP,Structural,PO7,-0.010673999492344155
s26,LPP,Structural,PO5,0.043290816409627286
s26,LPP,Structural,PO3,0.055507403020396084
s26,LPP,Structural,POZ,1.3644998327707363
s26,LPP,Structural,PO4,1.5474906031709956
s26,LPP,Structural,PO6,1.447551141361795
s26,LPP,Structural,PO8,1.4674918048052996
s26,LPP,Structural,CB1,0.6567031834064885
s26,LPP,Structural,O1,0.6991053582253419
s26,LPP,Structural,OZ,1.475951507307084
s26,LPP,Structural,O2,1.119347617273804
s26,LPP,Structural,CB2,0.2306935023288551
s26,LPP,Surface_minus_Structural,FP1,0.14337496589478338
s26,LPP,Surface_minus_Structural,FPZ,-1.0236694118951335
s26,LPP,Surface_minus_Structural,FP2,0.5858063062516148
s26,LPP,Surface_minus_Structural,AF3,0.020365917775951314
s26,LPP,Surface_minus_Structural,AF4,-0.4942026644332663
s26,LPP,Surface_minus_Structural,F7,0.21346807496163
s26,LPP,Surface_minus_Structural,F5,-0.7770603083327278
s26,LPP,Surface_minus_Structural,F3,-0.3287063812411448
s26,LPP,Surface_minus_Structural,F1,-0.44998989903871056
s26,LPP,Surface_minus_Structural,FZ,-0.35778088981699047
s26,LPP,Surface_minus_Structural,F2,-0.11668231430088
s26,LPP,Surface_minus_Structural,F4,0.11079113331235768
s26,LPP,Surface_minus_Structural,F6,0.13499935167403931
s26,LPP,Surface_minus_Structural,F8,0.7851800761603914
s26,LPP,Surface_minus_Structural,FT7,0.11416159319771169
s26,LPP,Surface_minus_Structural,FC5,-0.18887309502601501
s26,LPP,Surface_minus_Structural,FC3,0.19003527534198011
s26,LPP,Surface_minus_Structural,FC1,-0.7735504797048973
s26,LPP,Surface_minus_Structural,FCZ,-0.08858766224047482
s26,LPP,Surface_minus_Structural,FC2,-0.11621056386325623
s26,LPP,Surface_minus_Structural,FC4,0.776484533529868
s26,LPP,Surface_minus_Structural,FC6,0.5973395459657236
s26,LPP,Surface_minus_Structural,FT8,-0.14282584879020488
s26,LPP,Surface_minus_Structural,T7,-0.06610190118895015
s26,LPP,Surface_minus_Structural,C5,0.018695553306559698
s26,LPP,Surface_minus_Structural,C3,-0.08888505157307391
s26,LPP,Surface_minus_Structural,C1,-0.3405458454517112
s26,LPP,Surface_minus_Structural,CZ,0.010135192206986277
s26,LPP,Surface_minus_Structural,C2,0.37784910280269324
s26,LPP,Surface_minus_Structural,C4,0.7225030215471615
s26,LPP,Surface_minus_Structural,C6,-0.34744181839229893
s26,LPP,Surface_minus_Structural,T8,-0.1704858290279858
s26,LPP,Surface_minus_Structural,M1,1.138681201234329
s26,LPP,Surface_minus_Structural,TP7,0.48471632390227315
s26,LPP,Surface_minus_Structural,CP5,-0.004677356680433453
s26,LPP,Surface_minus_Structural,CP3,-0.11901140507414448
s26,LPP,Surface_minus_Structural,CP1,-0.5024585432450543
s26,LPP,Surface_minus_Structural,CPZ,-0.4755803559069848
s26,LPP,Surface_minus_Structural,CP2,-0.06601017478760327
s26,LPP,Surface_minus_Structural,CP4,0.3291707781687196
s26,LPP,Surface_minus_Structural,CP6,-0.07945627333691346
s26,LPP,Surface_minus_Structural,TP8,0.6908814445984512
s26,LPP,Surface_minus_Structural,M2,0.8879294434960114
s26,LPP,Surface_minus_Structural,P7,0.5015324865709899
s26,LPP,Surface_minus_Structural,P5,0.19456446873721564
s26,LPP,Surface_minus_Structural,P3,-0.30479138113398185
s26,LPP,Surface_minus_Structural,P1,-1.0431396621624414
s26,LPP,Surface_minus_Structural,PZ,-0.911911794612033
s26,LPP,Surface_minus_Structural,P2,0.12600897810718503
s26,LPP,Surface_minus_Structural,P4,-0.4575695149886606
s26,LPP,Surface_minus_Structural,P6,0.14448118793611409
s26,LPP,Surface_minus_Structural,P8,0.025166729902329488
s26,LPP,Surface_minus_Structural,PO7,0.46263291655915584
s26,LPP,Surface_minus_Structural,PO5,0.3626767418116981
s26,LPP,Surface_minus_Structural,PO3,0.32506776927705705
s26,LPP,Surface_minus_Structural,POZ,-0.7458920061470066
s26,LPP,Surface_minus_Structural,PO4,-0.6991678939063342
s26,LPP,Surface_minus_Structural,PO6,-0.3634460373188715
s26,LPP,Surface_minus_Structural,PO8,-0.36022925028083574
s26,LPP,Surface_minus_Structural,CB1,0.533258732998461
s26,LPP,Surface_minus_Structural,O1,0.29463021923913735
s26,LPP,Surface_minus_Structural,OZ,-0.4729066810072149
s26,LPP,Surface_minus_Structural,O2,-0.2566238344634777
s26,LPP,Surface_minus_Structural,CB2,1.4318839990763976
s27,N170,FSlim,FP1,0.24837820243567343
s27,N170,FSlim,FPZ,0.5151446695904178
s27,N170,FSlim,FP2,0.8385418112955001
s27,N170,FSlim,AF3,-0.3807307392455013
s27,N170,FSlim,AF4,-0.38456689432510505
s27,N170,FSlim,F7,0.4141472858217652
s27,N170,FSlim,F5,-0.03607952808892797
s27,N170,FSlim,F3,-0.11146412972293776
s27,N170,FSlim,F1,-0.8042916081405743
s27,N170,FSlim,FZ,-0.25433854783142434
s27,N170,FSlim,F2,0.040468768876881334
s27,N170,FSlim,F4,-0.25841700782446
s27,N170,FSlim,F6,1.1148100603447277
s27,N170,FSlim,F8,0.5758038522731335
s27,N170,FSlim,FT7,0.3729341155470596
s27,N170,FSlim,FC5,0.25649512671767644
s27,N170,FSlim,FC3,-0.2503205318084058
s27,N170,FSlim,FC1,-0.41623024017332666
s27,N170,FSlim,FCZ,-0.34020259277809217
s27,N170,FSlim,FC2,-0.11766163077594277
s27,N170,FSlim,FC4,0.0222206078707943
s27,N170,FSlim,FC6,0.40803551322871545
s27,N170,FSlim,FT8,0.8797272248585553
s27,N170,FSlim,T7,0.16019237125259342
s27,N170,FSlim,C5,0.18222361921329205
s27,N170,FSlim,C3,-0.27497220111937704
s27,N170,FSlim,C1,-0.7034512187216941
s27,N170,FSlim,CZ,-0.650782236716414
s27,N170,FSlim,C2,-0.16431296973949375
s27,N170,FSlim,C4,-0.05770563389480196
s27,N170,FSlim,C6,0.033809673845324406
s27,N170,FSlim,T8,-0.28962317664417503
s27,N170,FSlim,M1,-0.3818345345890075
s27,N170,FSlim,TP7,-0.06320580647491801
s27,N170,FSlim,CP5,-0.06167265466824087
s27,N170,FSlim,CP3,-0.4024983170552957
s27,N170,FSlim,CP1,-0.5066257916217005
s27,N170,FSlim,CPZ,-0.36978399099787457
s27,N170,FSlim,CP2,-0.3167113448537743
s27,N170,FSlim,CP4,0.023067732641249672
s27,N170,FSlim,CP6,0.23469857619393503
s27,N170,FSlim,TP8,-0.09040678567094554
s27,N170,FSlim,M2,-0.6293592105630015
s27,N170,FSlim,P7,-0.0433645151996192
s27,N170,FSlim,P5,-0.15431766120090318
s27,N170,FSlim,P3,-0.17964754088350315
s27,N170,FSlim,P1,-0.4149353944541956
s27,N170,FSlim,PZ,-0.05625402236559429
s27,N170,FSlim,P2,0.5440160458227064
s27,N170,FSlim,P4,0.2896442327627171
s27,N170,FSlim,P6,0.22690733636990112
s27,N170,FSlim,P8,-0.06391408586105603
s27,N170,FSlim,PO7,-0.02609452710465976
s27,N170,FSlim,PO5,0.010761172399780083
s27,N170,FSlim,PO3,0.0076295938290915355
s27,N170,FSlim,POZ,0.14393034353891376
s27,N170,FSlim,PO4,0.29699633896714317
s27,N170,FSlim,PO6,0.31488186504236115
s27,N170,FSlim,PO8,0.3032601237022458
s27,N170,FSlim,CB1,0.17670029400473863
s27,N170,FSlim,O1,0.15780599184381555
s27,N170,FSlim,OZ,-0.05149418576401459
s27,N170,FSlim,O2,0.26173077177205717
s27,N170,FSlim,CB2,0.2523063595281014
s27,N170,Eye,FP1,-0.28953957145521986
s27,N170,Eye,FPZ,0.5612406733790894
s27,N170,Eye,FP2,-1.022138747115858
s27,N170,Eye,AF3,-0.08812848988902376
s27,N170,Eye,AF4,-0.44989513704930983
s27,N170,Eye,F7,-0.5663989009410557
s27,N170,Eye,F5,-0.19744311712047935
s27,N170,Eye,F3,0.01950835408073741
s27,N170,Eye,F1,-0.280497997702782
s27,N170,Eye,FZ,-0.12067156562567943
s27,N170,Eye,F2,0.045508527409154155
s27,N170,Eye,F4,0.22006069865032438
s27,N170,Eye,F6,0.4809311183916085
s27,N170,Eye,F8,0.38133474396007566
s27,N170,Eye,FT7,0.12153157019633154
s27,N170,Eye,FC5,0.8785229174633079
s27,N170,Eye,FC3,0.27044515630004834
s27,N170,Eye,FC1,0.08871476131238216
s27,N170,Eye,FCZ,-0.35650795496804344
s27,N170,Eye,FC2,-0.27625756092237697
s27,N170,Eye,FC4,-0.0018419135764599567
s27,N170,Eye,FC6,0.2681078750359128
s27,N170,Eye,FT8,0.21947202638335017
s27,N170,Eye,T7,0.4390976623361533
s27,N170,Eye,C5,0.8849225303194532
s27,N170,Eye,C3,0.6844918962350826
s27,N170,Eye,C1,0.5389291606766979
s27,N170,Eye,CZ,-0.0666315477291204
s27,N170,Eye,C2,-0.20972739006945462
s27,N170,Eye,C4,-0.15933370336631145
s27,N170,Eye,C6,0.03550849259918698
s27,N170,Eye,T8,-0.2979769150498308
s27,N170,Eye,M1,-0.049863863010138634
s27,N170,Eye,TP7,0.28388957123983055
s27,N170,Eye,CP5,0.9451686747812701
s27,N170,Eye,CP3,0.7609255609297049
s27,N170,Eye,CP1,0.39180172538898705
s27,N170,Eye,CPZ,0.20627580627569508
s27,N170,Eye,CP2,-0.34036997583231204
s27,N170,Eye,CP4,0.03991107253488396
s27,N170,Eye,CP6,0.09830632260888164
s27,N170,Eye,TP8,-0.2657799115870562
s27,N170,Eye,M2,-0.3573794752851208
s27,N170,Eye,P7,0.1843237761477518
s27,N170,Eye,P5,0.5036877584695272
s27,N170,Eye,P3,0.5012314061972295
s27,N170,Eye,P1,0.3646576006134355
s27,N170,Eye,PZ,0.09939832120675543
s27,N170,Eye,P2,-1.3246483488827143
s27,N170,Eye,P4,-0.09577558706243741
s27,N170,Eye,P6,-0.05908949808477157
s27,N170,Eye,P8,-0.17354416742329387
s27,N170,Eye,PO7,0.21995736967653098
s27,N170,Eye,PO5,0.2583336615577034
s27,N170,Eye,PO3,0.24480710976106096
s27,N170,Eye,POZ,-0.08944576657768843
s27,N170,Eye,PO4,-0.3262621394063552
s27,N170,Eye,PO6,-0.314077314141229
s27,N170,Eye,PO8,-0.28972321098321585
s27,N170,Eye,CB1,-0.5078781828210587
s27,N170,Eye,O1,-0.49922829269944863
s27,N170,Eye,OZ,-1.3525168067059354
s27,N170,Eye,O2,-0.4115336134614303
s27,N170,Eye,CB2,-0.400897589790589
s27,N170,Mouth,FP1,-0.4196416774834825
s27,N170,Mouth,FPZ,-1.7838624961314005
s27,N170,Mouth,FP2,-1.5444120728878232
s27,N170,Mouth,AF3,0.452655566754383
s27,N170,Mouth,AF4,-0.6969671327102792
s27,N170,Mouth,F7,0.8194096319794214
s27,N170,Mouth,F5,1.05288667116098
s27,N170,Mouth,F3,0.35871465202043695
s27,N170,Mouth,F1,0.7455405819582148
s27,N170,Mouth,FZ,0.453797740868195
s27,N170,Mouth,F2,0.46858427744901576
s27,N170,Mouth,F4,-0.11277373589694403
s27,N170,Mouth,F6,-1.3264390999117093
s27,N170,Mouth,F8,-2.4033905449787842
s27,N170,Mouth,FT7,0.5333663084436162
s27,N170,Mouth,FC5,0.30745675328159894
s27,N170,Mouth,FC3,0.41469817133766673
s27,N170,Mouth,FC1,0.4655316974664947
s27,N170,Mouth,FCZ,0.5094831397633075
s27,N170,Mouth,FC2,0.31904039463284667
s27,N170,Mouth,FC4,0.18908262513236723
s27,N170,Mouth,FC6,-0.8049836095006607
s27,N170,Mouth,FT8,-0.5823436221773702
s27,N170,Mouth,T7,0.19978828754307665
s27,N170,Mouth,C5,0.5300484789820522
s27,N170,Mouth,C3,0.5689817412635649
s27,N170,Mouth,C1,0.503419263634115
s27,N170,Mouth,CZ,0.7223047881891433
s27,N170,Mouth,C2,0.45722884773107203
s27,N170,Mouth,C4,0.20116919483670104
s27,N170,Mouth,C6,-0.8416334722989431
s27,N170,Mouth,T8,-1.5767971977369002
s27,N170,Mouth,M1,-0.30452256163587754
s27,N170,Mouth,TP7,0.011399732945740731
s27,N170,Mouth,CP5,0.5861816588326819
s27,N170,Mouth,CP3,0.6238571379749996
s27,N170,Mouth,CP1,0.37333660528480217
s27,N170,Mouth,CPZ,0.7030618465942868
s27,N170,Mouth,CP2,0.6740014967324681
s27,N170,Mouth,CP4,0.2944944710444244
s27,N170,Mouth,CP6,-0.5061055213933915
s27,N170,Mouth,TP8,-1.0863822782198456
s27,N170,Mouth,M2,-0.48760663725106773
s27,N170,Mouth,P7,0.13627553987173083
s27,N170,Mouth,P5,0.6862023717067155
s27,N170,Mouth,P3,0.657112545806172
s27,N170,Mouth,P1,0.6451575521727739
s27,N170,Mouth,PZ,0.6070815807248191
s27,N170,Mouth,P2,0.33139665866486423
s27,N170,Mouth,P4,-0.224247963331185
s27,N170,Mouth,P6,-0.2692064688349861
s27,N170,Mouth,P8,-0.8971789062156423
s27,N170,Mouth,PO7,0.16234859057374734
s27,N170,Mouth,PO5,0.16742942315632706
s27,N170,Mouth,PO3,0.24310267176684297
s27,N170,Mouth,POZ,0.2908888814234913
s27,N170,Mouth,PO4,-0.363046302247952
s27,N170,Mouth,PO6,-0.3644499813181901
s27,N170,Mouth,PO8,-0.43015651315055536
s27,N170,Mouth,CB1,-0.13007225911395784
s27,N170,Mouth,O1,-0.0984869948892135
s27,N170,Mouth,OZ,0.512960202885304
s27,N170,Mouth,O2,-0.35907174699832983
s27,N170,Mouth,CB2,-0.36569849995958215
s27,N170,Skin,FP1,0.851971612361264
s27,N170,Skin,FPZ,-1.255723291551115
s27,N170,Skin,FP2,-1.7104234979953108
s27,N170,Skin,AF3,0.3532346479259989
s27,N170,Skin,AF4,-0.3522751454916987
s27,N170,Skin,F7,0.4208520494601269
s27,N170,Skin,F5,0.3933120661960442
s27,N170,Skin,F3,0.9529553566896998
s27,N170,Skin,F1,0.31675854086356087
s27,N170,Skin,FZ,0.37281189021064276
s27,N170,Skin,F2,0.18463254212084418
s27,N170,Skin,F4,-0.23338090308007683
s27,N170,Skin,F6,-0.5607641472616693
s27,N170,Skin,F8,-0.1523464643083124
s27,N170,Skin,FT7,0.6105027887463691
s27,N170,Skin,FC5,0.7944597390809082
s27,N170,Skin,FC3,0.6504905746678742
s27,N170,Skin,FC1,0.478866200992333
s27,N170,Skin,FCZ,0.2901083754830334
s27,N170,Skin,FC2,0.21056653520207724
s27,N170,Skin,FC4,-0.1422817531831653
s27,N170,Skin,FC6,-0.5734196668182927
s27,N170,Skin,FT8,-0.08754129925774964
s27,N170,Skin,T7,0.40732226760638157
s27,N170,Skin,C5,0.2524894599589348
s27,N170,Skin,C3,0.2611035482279329
s27,N170,Skin,C1,0.0218951203972165
s27,N170,Skin,CZ,0.04959465749476108
s27,N170,Skin,C2,-0.04132112104668004
s27,N170,Skin,C4,-0.16338198522650604
s27,N170,Skin,C6,0.230566086687434
s27,N170,Skin,T8,-0.24166748414538147
s27,N170,Skin,M1,1.759137022673019
s27,N170,Skin,TP7,0.6890340401328521
s27,N170,Skin,CP5,0.3933606817465219
s27,N170,Skin,CP3,0.17483501419991743
s27,N170,Skin,CP1,-0.0933656732180271
s27,N170,Skin,CPZ,-0.12509397712102285
s27,N170,Skin,CP2,-0.1726233702665044
s27,N170,Skin,CP4,-0.3453154874932465
s27,N170,Skin,CP6,-0.19115303445331422
s27,N170,Skin,TP8,-0.5761678593928118
s27,N170,Skin,M2,0.16913020853406252
s27,N170,Skin,P7,0.10949297651699552
s27,N170,Skin,P5,0.17949250826723878
s27,N170,Skin,P3,0.17581417290077966
s27,N170,Skin,P1,-0.0614989212012404
s27,N170,Skin,PZ,0.17332177702157026
s27,N170,Skin,P2,-0.20571136627855707
s27,N170,Skin,P4,-0.3037956704944572
s27,N170,Skin,P6,-0.31683383765098055
s27,N170,Skin,P8,-0.4915845528001793
s27,N170,Skin,PO7,0.17493503731169624
s27,N170,Skin,PO5,0.10584603436928153
s27,N170,Skin,PO3,0.09858361564273696
s27,N170,Skin,POZ,-0.1370434243688366
s27,N170,Skin,PO4,-0.6216587232572895
s27,N170,Skin,PO6,-0.694065473630459
s27,N170,Skin,PO8,-0.6660559211297045
s27,N170,Skin,CB1,-0.10323245046884977
s27,N170,Skin,O1,-0.1164678588972041
s27,N170,Skin,OZ,-0.3943354009313465
s27,N170,Skin,O2,-0.603860805675256
s27,N170,Skin,CB2,-0.5730869275734893
s27,N170,Surface,FP1,0.21616496743889071
s27,N170,Surface,FPZ,-1.5197928938412577
s27,N170,Surface,FP2,-1.627417785441567
