model,subj,metric,time_ms,beta_uV
original_A,s2,I,620.0,-0.3931641496908065
original_A,s2,I,640.0,-0.33666268649139364
original_A,s2,I,660.0,-0.21025358281200032
original_A,s2,I,680.0,-0.11594045948794485
original_A,s2,I,700.0,-0.054512036168363684
original_A,s2,I,720.0,-0.016929709483629984
original_A,s2,I,740.0,-0.11657118891461293
original_A,s2,I,760.0,-0.21197129910833676
original_A,s2,I,780.0,-0.09257289371226693
original_A,s2,I,800.0,-0.22062633070748008
original_A,s2,I,820.0,-0.4797827777114352
original_A,s2,I,840.0,-0.6149647901920695
original_A,s2,I,860.0,-0.7381548021174141
original_A,s2,I,880.0,-0.6405325483824312
original_A,s2,I,900.0,-0.6743406652360001
original_A,s2,I,920.0,-0.5258150703409409
original_A,s2,I,940.0,-0.5889805779280919
original_A,s2,I,960.0,-0.5070459090115403
original_A,s2,I,980.0,-0.4346068026164095
A2,s2,G_new,0.0,0.11778347542319784
A2,s2,G_new,20.0,0.18648217305742304
A2,s2,G_new,40.0,0.2495331083065254
A2,s2,G_new,60.0,0.2699470381103089
A2,s2,G_new,80.0,0.17107735816525632
A2,s2,G_new,100.0,0.14943542637084742
A2,s2,G_new,120.0,0.05874639604945005
A2,s2,G_new,140.0,0.13728880991228007
A2,s2,G_new,160.0,0.17256034500601197
A2,s2,G_new,180.0,0.09776539815298528
A2,s2,G_new,200.0,0.12931349718948645
A2,s2,G_new,220.0,0.21889251464867515
A2,s2,G_new,240.0,0.14964484125748165
A2,s2,G_new,260.0,0.1385496836670731
A2,s2,G_new,280.0,0.3611801228851352
A2,s2,G_new,300.0,0.3275365074956453
A2,s2,G_new,320.0,0.2528503306123929
A2,s2,G_new,340.0,0.39982526713063865
A2,s2,G_new,360.0,0.35912292093735443
A2,s2,G_new,380.0,0.23866142286174097
A2,s2,G_new,400.0,0.22698821040334044
A2,s2,G_new,420.0,0.3439088111920363
A2,s2,G_new,440.0,0.3846454751550186
A2,s2,G_new,460.0,0.401591396101655
A2,s2,G_new,480.0,0.47308129509748786
A2,s2,G_new,500.0,0.3680752342411937
A2,s2,G_new,520.0,0.40240727411266963
A2,s2,G_new,540.0,0.41023444297698364
A2,s2,G_new,560.0,0.28609914762653954
A2,s2,G_new,580.0,0.3292972301712754
A2,s2,G_new,600.0,0.2087207476063662
A2,s2,G_new,620.0,0.2854105620970045
A2,s2,G_new,640.0,0.176267674329718
A2,s2,G_new,660.0,0.132720552577226
A2,s2,G_new,680.0,0.1217132396772863
A2,s2,G_new,700.0,0.29361271825908974
A2,s2,G_new,720.0,0.34248637664687376
A2,s2,G_new,740.0,0.3065241590448399
A2,s2,G_new,760.0,0.28253097415056405
A2,s2,G_new,780.0,0.2202542760691591
A2,s2,G_new,800.0,0.3405156187612637
A2,s2,G_new,820.0,0.4554624255258975
A2,s2,G_new,840.0,0.539053715210424
A2,s2,G_new,860.0,0.5336972291951307
A2,s2,G_new,880.0,0.5523327937870841
A2,s2,G_new,900.0,0.5627953644457592
A2,s2,G_new,920.0,0.5004311715783166
A2,s2,G_new,940.0,0.4163478461846847
A2,s2,G_new,960.0,0.4387551453954285
A2,s2,G_new,980.0,0.4005785612219741
A2,s2,A2,0.0,-0.07375163845641755
A2,s2,A2,20.0,-0.15688321513224976
A2,s2,A2,40.0,-0.23027425938732346
A2,s2,A2,60.0,-0.2386706266243384
A2,s2,A2,80.0,-0.10972428954906188
A2,s2,A2,100.0,-0.11996718957304986
A2,s2,A2,120.0,-0.27622278087492136
A2,s2,A2,140.0,-0.0320483844118456
A2,s2,A2,160.0,0.08883155104713761
A2,s2,A2,180.0,0.0810850949921734
A2,s2,A2,200.0,-0.027208220056608723
A2,s2,A2,220.0,-0.04796124739713212
A2,s2,A2,240.0,0.13963942334333962
A2,s2,A2,260.0,0.21349304425746973
A2,s2,A2,280.0,0.2983006416531039
A2,s2,A2,300.0,0.18679020292166676
A2,s2,A2,320.0,0.252301786154181
A2,s2,A2,340.0,0.3945261462154862
A2,s2,A2,360.0,0.3608853710562864
A2,s2,A2,380.0,0.3366288524273619
A2,s2,A2,400.0,0.39767670844031644
A2,s2,A2,420.0,0.28272289311954396
A2,s2,A2,440.0,0.24643589277489297
A2,s2,A2,460.0,0.18477286452837963
A2,s2,A2,480.0,0.2344411556296735
A2,s2,A2,500.0,0.19035883750660068
A2,s2,A2,520.0,0.08825507418604542
A2,s2,A2,540.0,0.19861041668809162
A2,s2,A2,560.0,0.14139888311643103
A2,s2,A2,580.0,-0.014319584047723488
A2,s2,A2,600.0,0.04267150611613199
A2,s2,A2,620.0,0.2822230425166941
A2,s2,A2,640.0,0.19683220869409515
A2,s2,A2,660.0,0.07138993346602882
A2,s2,A2,680.0,0.15986272835037107
A2,s2,A2,700.0,0.07389400956859496
A2,s2,A2,720.0,0.015389087492336612
A2,s2,A2,740.0,0.1042205336486225
A2,s2,A2,760.0,0.21316027607439075
A2,s2,A2,780.0,0.09924358279310211
A2,s2,A2,800.0,0.1187701882835786
A2,s2,A2,820.0,0.09409198172772759
A2,s2,A2,840.0,0.1305739492492649
A2,s2,A2,860.0,0.19894292124754775
A2,s2,A2,880.0,0.05691830363575694
A2,s2,A2,900.0,0.06318450456216537
A2,s2,A2,920.0,0.13445665393512352
A2,s2,A2,940.0,0.10501738845012377
A2,s2,A2,960.0,-0.04652241059175055
A2,s2,A2,980.0,0.07211488330046514
A2,s2,I,0.0,-0.16446372563658795
A2,s2,I,20.0,0.21038626935201699
A2,s2,I,40.0,0.0888032396591715
A2,s2,I,60.0,0.14725478519952384
A2,s2,I,80.0,0.08834729231182561
A2,s2,I,100.0,0.07734498882566965
A2,s2,I,120.0,0.2572104166131045
A2,s2,I,140.0,-0.008169940440110254
A2,s2,I,160.0,-0.07896176786672034
A2,s2,I,180.0,0.0874278295539737
A2,s2,I,200.0,0.21572470833980628
A2,s2,I,220.0,0.15323002422570142
A2,s2,I,240.0,0.2254925820407612
A2,s2,I,260.0,0.3699901048099214
A2,s2,I,280.0,-0.11587212879766952
A2,s2,I,300.0,-0.18206941352324255
A2,s2,I,320.0,0.13281363042671204
A2,s2,I,340.0,-0.2419637704248801
A2,s2,I,360.0,-0.24160263964241613
A2,s2,I,380.0,-0.0141620511043664
A2,s2,I,400.0,-0.10735281044687178
A2,s2,I,420.0,-0.11383674043884402
A2,s2,I,440.0,-0.10558732754341182
A2,s2,I,460.0,-0.1944495376173016
A2,s2,I,480.0,-0.3808207338793208
A2,s2,I,500.0,-0.18854628902669363
A2,s2,I,520.0,-0.06431066392885848
A2,s2,I,540.0,-0.2019705379424997
A2,s2,I,560.0,-0.07709442108778014
A2,s2,I,580.0,-0.19198591254163241
A2,s2,I,600.0,-0.23321175990501364
A2,s2,I,620.0,-0.18640614321354476
A2,s2,I,640.0,-0.20337208819070626
A2,s2,I,660.0,-0.1695717890485655
A2,s2,I,680.0,-0.09727725006359639
A2,s2,I,700.0,-0.021072626573823555
A2,s2,I,720.0,-0.02417502800144833
A2,s2,I,740.0,-0.11324919156053914
A2,s2,I,760.0,-0.1847634076210115
A2,s2,I,780.0,-0.09390804404063194
A2,s2,I,800.0,-0.2991108076828169
A2,s2,I,820.0,-0.5037306533948404
A2,s2,I,840.0,-0.5299613816750921
A2,s2,I,860.0,-0.5220179946999746
A2,s2,I,880.0,-0.4455240249657922
A2,s2,I,900.0,-0.4727851645696046
A2,s2,I,920.0,-0.319884449340862
A2,s2,I,940.0,-0.2933865898935478
A2,s2,I,960.0,-0.28282645198529593
A2,s2,I,980.0,-0.20351948907073558
robust_A_AR,s2,G_new,0.0,0.1273831099385371
robust_A_AR,s2,G_new,20.0,0.2066164222916613
robust_A_AR,s2,G_new,40.0,0.27910106152449654
robust_A_AR,s2,G_new,60.0,0.30076400457996305
robust_A_AR,s2,G_new,80.0,0.1852170612582139
robust_A_AR,s2,G_new,100.0,0.1648623654445174
robust_A_AR,s2,G_new,120.0,0.09452787589748686
robust_A_AR,s2,G_new,140.0,0.14205926101886124
robust_A_AR,s2,G_new,160.0,0.1615102510433469
robust_A_AR,s2,G_new,180.0,0.08752930733338034
robust_A_AR,s2,G_new,200.0,0.13311353261521525
robust_A_AR,s2,G_new,220.0,0.22504376655084313
robust_A_AR,s2,G_new,240.0,0.13166911501357909
robust_A_AR,s2,G_new,260.0,0.11109728927824437
robust_A_AR,s2,G_new,280.0,0.3226080199325651
robust_A_AR,s2,G_new,300.0,0.30352357290071214
robust_A_AR,s2,G_new,320.0,0.22038820862629535
robust_A_AR,s2,G_new,340.0,0.34884380488590694
robust_A_AR,s2,G_new,360.0,0.31255265654110553
robust_A_AR,s2,G_new,380.0,0.1950393441295124
robust_A_AR,s2,G_new,400.0,0.17570186277468713
robust_A_AR,s2,G_new,420.0,0.30729789153602033
robust_A_AR,s2,G_new,440.0,0.3526710759181266
robust_A_AR,s2,G_new,460.0,0.3776504640840125
robust_A_AR,s2,G_new,480.0,0.4426952581027931
robust_A_AR,s2,G_new,500.0,0.3433961773285013
robust_A_AR,s2,G_new,520.0,0.391080488857804
robust_A_AR,s2,G_new,540.0,0.3843664130707671
robust_A_AR,s2,G_new,560.0,0.2676081198462293
robust_A_AR,s2,G_new,580.0,0.33091295744318316
robust_A_AR,s2,G_new,600.0,0.20288916032491844
robust_A_AR,s2,G_new,620.0,0.24854426754054987
robust_A_AR,s2,G_new,640.0,0.1505968835572738
robust_A_AR,s2,G_new,660.0,0.12343873178022714
robust_A_AR,s2,G_new,680.0,0.10120111486350875
robust_A_AR,s2,G_new,700.0,0.2840379489724124
robust_A_AR,s2,G_new,720.0,0.34054581250029375
robust_A_AR,s2,G_new,740.0,0.29318481525452356
robust_A_AR,s2,G_new,760.0,0.25517145601851166
robust_A_AR,s2,G_new,780.0,0.20756886675205702
robust_A_AR,s2,G_new,800.0,0.3256236093687001
robust_A_AR,s2,G_new,820.0,0.4435208467814317
robust_A_AR,s2,G_new,840.0,0.5220371676034837
robust_A_AR,s2,G_new,860.0,0.5074448043178857
robust_A_AR,s2,G_new,880.0,0.5443207820013342
robust_A_AR,s2,G_new,900.0,0.5539574486934461
robust_A_AR,s2,G_new,920.0,0.4824631111272081
robust_A_AR,s2,G_new,940.0,0.4018068453843521
robust_A_AR,s2,G_new,960.0,0.4438603456513728
robust_A_AR,s2,G_new,980.0,0.39048758148151724
robust_A_AR,s2,AR,0.0,-0.09253420450910958
robust_A_AR,s2,AR,20.0,-0.14941725143574036
robust_A_AR,s2,AR,40.0,-0.22176422385253303
robust_A_AR,s2,AR,60.0,-0.25819212017487364
robust_A_AR,s2,AR,80.0,-0.11408639337965187
robust_A_AR,s2,AR,100.0,-0.11930952796919866
robust_A_AR,s2,AR,120.0,-0.318022068067931
robust_A_AR,s2,AR,140.0,-0.1395486004509271
robust_A_AR,s2,AR,160.0,0.026480760591864924
robust_A_AR,s2,AR,180.0,0.048983363742241104
robust_A_AR,s2,AR,200.0,-0.0770199337164594
robust_A_AR,s2,AR,220.0,-0.04500696479534286
robust_A_AR,s2,AR,240.0,0.14203757317879145
robust_A_AR,s2,AR,260.0,0.21210482394585303
robust_A_AR,s2,AR,280.0,0.3319461751472248
robust_A_AR,s2,AR,300.0,0.18460939882798436
robust_A_AR,s2,AR,320.0,0.2538843248086577
robust_A_AR,s2,AR,340.0,0.4335208078297873
robust_A_AR,s2,AR,360.0,0.3859294036008737
robust_A_AR,s2,AR,380.0,0.3901708553419283
robust_A_AR,s2,AR,400.0,0.4200272717979398
robust_A_AR,s2,AR,420.0,0.3234203195651976
robust_A_AR,s2,AR,440.0,0.29226338241083394
robust_A_AR,s2,AR,460.0,0.21368475094162365
robust_A_AR,s2,AR,480.0,0.2727182400195642
robust_A_AR,s2,AR,500.0,0.22252516458013188
robust_A_AR,s2,AR,520.0,0.08408977970239576
robust_A_AR,s2,AR,540.0,0.2519394855157383
robust_A_AR,s2,AR,560.0,0.19172463706782372
robust_A_AR,s2,AR,580.0,0.023185438191997337
robust_A_AR,s2,AR,600.0,0.09954336875858327
robust_A_AR,s2,AR,620.0,0.375936137043437
robust_A_AR,s2,AR,640.0,0.2553828817017475
robust_A_AR,s2,AR,660.0,0.0878445311269485
robust_A_AR,s2,AR,680.0,0.15150660329332977
robust_A_AR,s2,AR,700.0,0.08551571463764972
robust_A_AR,s2,AR,720.0,0.008942128659416182
robust_A_AR,s2,AR,740.0,0.09325302972134611
robust_A_AR,s2,AR,760.0,0.20346756589324774
robust_A_AR,s2,AR,780.0,0.08599255139586372
robust_A_AR,s2,AR,800.0,0.05493127564580827
robust_A_AR,s2,AR,820.0,0.06737419534564908
robust_A_AR,s2,AR,840.0,0.1672818186454056
robust_A_AR,s2,AR,860.0,0.3089292179125557
robust_A_AR,s2,AR,880.0,0.1714904181006876
robust_A_AR,s2,AR,900.0,0.18105816714310433
robust_A_AR,s2,AR,920.0,0.24614266979266858
robust_A_AR,s2,AR,940.0,0.27634092445823355
robust_A_AR,s2,AR,960.0,0.0992216316532006
robust_A_AR,s2,AR,980.0,0.20730030082892803
robust_A_AR,s2,I,0.0,-0.13746084850411694
robust_A_AR,s2,I,20.0,0.23540921400470424
robust_A_AR,s2,I,40.0,0.12720596741864884
robust_A_AR,s2,I,60.0,0.20643275542622927
robust_A_AR,s2,I,80.0,0.11240003028856096
robust_A_AR,s2,I,100.0,0.09993310304978414
robust_A_AR,s2,I,120.0,0.33882915580026485
robust_A_AR,s2,I,140.0,0.07147350887572618
robust_A_AR,s2,I,160.0,-0.05339626292432054
robust_A_AR,s2,I,180.0,0.09380210911239577
robust_A_AR,s2,I,200.0,0.2550017819981055
robust_A_AR,s2,I,220.0,0.16042058317641453
robust_A_AR,s2,I,240.0,0.1970377345757201
robust_A_AR,s2,I,260.0,0.3299413287578464
robust_A_AR,s2,I,280.0,-0.1961565006124047
robust_A_AR,s2,I,300.0,-0.2164485283980298
robust_A_AR,s2,I,320.0,0.08328141641533719
robust_A_AR,s2,I,340.0,-0.3443834106970812
robust_A_AR,s2,I,360.0,-0.32802522642244025
robust_A_AR,s2,I,380.0,-0.11540830436239657
robust_A_AR,s2,I,400.0,-0.19899925748965738
robust_A_AR,s2,I,420.0,-0.19595046616280348
robust_A_AR,s2,I,440.0,-0.18423974223244716
robust_A_AR,s2,I,460.0,-0.24969678124306316
robust_A_AR,s2,I,480.0,-0.4520081653312705
robust_A_AR,s2,I,500.0,-0.24709102030174163
robust_A_AR,s2,I,520.0,-0.07841111258256953
robust_A_AR,s2,I,540.0,-0.2765670804161385
robust_A_AR,s2,I,560.0,-0.13865131970987687
robust_A_AR,s2,I,580.0,-0.21487518544952902
robust_A_AR,s2,I,600.0,-0.28028474589380015
robust_A_AR,s2,I,620.0,-0.3046663495734409
robust_A_AR,s2,I,640.0,-0.28119673835824377
robust_A_AR,s2,I,660.0,-0.19452969875894258
robust_A_AR,s2,I,680.0,-0.12226383028721989
robust_A_AR,s2,I,700.0,-0.04320754975383451
robust_A_AR,s2,I,720.0,-0.022722988770818242
robust_A_AR,s2,I,740.0,-0.12576542789840545
robust_A_AR,s2,I,760.0,-0.21907118175060344
robust_A_AR,s2,I,780.0,-0.10390747909938156
robust_A_AR,s2,I,800.0,-0.27827721289875057
robust_A_AR,s2,I,820.0,-0.5035346921093058
robust_A_AR,s2,I,840.0,-0.5801300998366168
robust_A_AR,s2,I,860.0,-0.6354102938236504
robust_A_AR,s2,I,880.0,-0.5347778062010516
robust_A_AR,s2,I,900.0,-0.5654992634266178
robust_A_AR,s2,I,920.0,-0.4220551920521277
robust_A_AR,s2,I,940.0,-0.43067329762868045
robust_A_AR,s2,I,960.0,-0.3735258574492958
robust_A_AR,s2,I,980.0,-0.3097831471282872
original_A,s3,G_new,0.0,-0.21674063075178263
original_A,s3,G_new,20.0,-0.32274006291613766
original_A,s3,G_new,40.0,-0.2626714406158599
original_A,s3,G_new,60.0,-0.32501533317693654
original_A,s3,G_new,80.0,-0.26778281106298585
original_A,s3,G_new,100.0,-0.21025586587943684
original_A,s3,G_new,120.0,-0.2467129421322184
original_A,s3,G_new,140.0,-0.39116191090039637
original_A,s3,G_new,160.0,-0.3764129489085112
original_A,s3,G_new,180.0,-0.30146690159221373
original_A,s3,G_new,200.0,-0.17824414985786063
original_A,s3,G_new,220.0,-0.21749213683835356
original_A,s3,G_new,240.0,-0.25592023714476747
original_A,s3,G_new,260.0,-0.2539542683988357
original_A,s3,G_new,280.0,-0.2929022790036313
original_A,s3,G_new,300.0,-0.09835816296087083
original_A,s3,G_new,320.0,-0.008144040356321686
original_A,s3,G_new,340.0,-0.018498769944879326
original_A,s3,G_new,360.0,-0.09636238484023474
original_A,s3,G_new,380.0,0.07070062664415075
original_A,s3,G_new,400.0,0.1286495019452078
original_A,s3,G_new,420.0,0.01489629670451631
original_A,s3,G_new,440.0,-0.05049909649972159
original_A,s3,G_new,460.0,0.0068501871922348745
original_A,s3,G_new,480.0,-0.0307310375821232
original_A,s3,G_new,500.0,-0.028279588585927218
original_A,s3,G_new,520.0,-0.22015994819400037
original_A,s3,G_new,540.0,-0.15964535477485503
original_A,s3,G_new,560.0,-0.19993783887779848
original_A,s3,G_new,580.0,-0.2918136778348078
original_A,s3,G_new,600.0,-0.3921190899786495
original_A,s3,G_new,620.0,-0.5415076717558029
original_A,s3,G_new,640.0,-0.47291838968842764
original_A,s3,G_new,660.0,-0.42411510267212466
original_A,s3,G_new,680.0,-0.45655655711294196
original_A,s3,G_new,700.0,-0.4797211982894268
original_A,s3,G_new,720.0,-0.47806682660586414
original_A,s3,G_new,740.0,-0.49379763876351845
original_A,s3,G_new,760.0,-0.5968460807116339
original_A,s3,G_new,780.0,-0.4749597983782233
original_A,s3,G_new,800.0,-0.5157853650653839
original_A,s3,G_new,820.0,-0.4393147004872835
original_A,s3,G_new,840.0,-0.36098203744934354
original_A,s3,G_new,860.0,-0.3023911820934889
original_A,s3,G_new,880.0,-0.2140343109408089
original_A,s3,G_new,900.0,-0.20662607672310496
original_A,s3,G_new,920.0,-0.08735255765465985
original_A,s3,G_new,940.0,-0.012046296760821668
original_A,s3,G_new,960.0,-0.2911246609923829
original_A,s3,G_new,980.0,-0.12757574145491385
original_A,s3,A,0.0,0.21918206237034027
original_A,s3,A,20.0,0.28355199912202644
original_A,s3,A,40.0,0.12930429949661443
original_A,s3,A,60.0,0.09537847608136665
original_A,s3,A,80.0,0.08357136968564417
original_A,s3,A,100.0,-0.11245121649783649
original_A,s3,A,120.0,0.017086583376994913
original_A,s3,A,140.0,0.0951522011131223
original_A,s3,A,160.0,0.16203897429255754
original_A,s3,A,180.0,-0.1277589587375618
original_A,s3,A,200.0,-0.21481974932416614
original_A,s3,A,220.0,-0.13553892883574492
original_A,s3,A,240.0,-0.1265136704276675
original_A,s3,A,260.0,-0.178763184172931
original_A,s3,A,280.0,-0.23635464414908408
original_A,s3,A,300.0,-0.2677624604929064
original_A,s3,A,320.0,-0.4659418658895442
original_A,s3,A,340.0,-0.518231813193624
original_A,s3,A,360.0,-0.4817203588190631
original_A,s3,A,380.0,-0.2230354695531047
original_A,s3,A,400.0,-0.18886869994077532
original_A,s3,A,420.0,-0.43993429778403215
original_A,s3,A,440.0,-0.32545643712620503
original_A,s3,A,460.0,-0.3371901801198266
original_A,s3,A,480.0,-0.3248601608795084
original_A,s3,A,500.0,-0.5295392384541835
original_A,s3,A,520.0,-0.5776942078178289
original_A,s3,A,540.0,-0.610359252882386
original_A,s3,A,560.0,-0.48464924744711657
original_A,s3,A,580.0,-0.4833104918304926
original_A,s3,A,600.0,-0.44232798138851365
original_A,s3,A,620.0,-0.2184343884445549
original_A,s3,A,640.0,-0.2963378994087491
original_A,s3,A,660.0,-0.32670362952200704
original_A,s3,A,680.0,-0.41770087108942855
original_A,s3,A,700.0,-0.4561804391741687
original_A,s3,A,720.0,-0.3228370775954098
original_A,s3,A,740.0,-0.14946775656830888
original_A,s3,A,760.0,-0.06517919360539015
original_A,s3,A,780.0,-0.29709206888894574
original_A,s3,A,800.0,-0.3708954709600642
original_A,s3,A,820.0,-0.4559048774055389
original_A,s3,A,840.0,-0.42926239179599135
original_A,s3,A,860.0,-0.31195480956648347
original_A,s3,A,880.0,-0.23281648050859655
original_A,s3,A,900.0,-0.3341986379582027
original_A,s3,A,920.0,-0.35248603404374446
original_A,s3,A,940.0,-0.3395566067908101
original_A,s3,A,960.0,-0.2691693336883777
original_A,s3,A,980.0,-0.30364576099515406
original_A,s3,I,0.0,-0.05155815632502361
original_A,s3,I,20.0,-0.029255291258898204
original_A,s3,I,40.0,0.14138689786029476
original_A,s3,I,60.0,0.31402527628642873
original_A,s3,I,80.0,0.39912150620534853
original_A,s3,I,100.0,0.40401734158919983
original_A,s3,I,120.0,0.12949138533332086
original_A,s3,I,140.0,0.13628702894822525
original_A,s3,I,160.0,-0.05251907393838618
original_A,s3,I,180.0,0.26667115046195994
original_A,s3,I,200.0,0.27862715742440813
original_A,s3,I,220.0,0.17523847415885052
original_A,s3,I,240.0,0.17524318794934451
original_A,s3,I,260.0,0.10628717141492042
original_A,s3,I,280.0,0.08751228047253753
original_A,s3,I,300.0,0.1527430077839748
original_A,s3,I,320.0,0.2249873723774643
original_A,s3,I,340.0,0.45959639853649653
original_A,s3,I,360.0,0.4280386720662113
original_A,s3,I,380.0,0.15183070596693657
original_A,s3,I,400.0,0.1010201260988515
original_A,s3,I,420.0,0.1871638824830263
original_A,s3,I,440.0,0.14015283579316692
original_A,s3,I,460.0,0.06841519610525978
original_A,s3,I,480.0,0.06305688325909375
original_A,s3,I,500.0,0.14873715787591169
original_A,s3,I,520.0,-0.07171404312459456
original_A,s3,I,540.0,-0.1561825755241481
original_A,s3,I,560.0,-0.13666453016163582
original_A,s3,I,580.0,-0.09841541887382407
original_A,s3,I,600.0,-0.015510549933282568
original_A,s3,I,620.0,-0.04145460447641548
original_A,s3,I,640.0,0.07978468138198988
original_A,s3,I,660.0,0.08950609714307721
original_A,s3,I,680.0,0.24700339779428376
original_A,s3,I,700.0,0.2954647822582471
original_A,s3,I,720.0,-0.05613455315825294
original_A,s3,I,740.0,-0.21071950162749786
original_A,s3,I,760.0,-0.25089051947964597
original_A,s3,I,780.0,-0.18741263776381537
original_A,s3,I,800.0,0.06857734604680613
original_A,s3,I,820.0,0.2238901639564385
original_A,s3,I,840.0,0.2598305589742965
original_A,s3,I,860.0,0.1422062222239055
original_A,s3,I,880.0,0.001546311181526594
original_A,s3,I,900.0,0.12580867193381204
original_A,s3,I,920.0,-0.023570198756480976
original_A,s3,I,940.0,0.039284746342311105
original_A,s3,I,960.0,0.29925586310987756
original_A,s3,I,980.0,0.3252512095836773
A2,s3,G_new,0.0,-0.15766071129535422
A2,s3,G_new,20.0,-0.2544765108986832
A2,s3,G_new,40.0,-0.23122341863716694
A2,s3,G_new,60.0,-0.29075644084825586
A2,s3,G_new,80.0,-0.2298686970868798
A2,s3,G_new,100.0,-0.20425524478192134
A2,s3,G_new,120.0,-0.2110716577959584
A2,s3,G_new,140.0,-0.350082481901102
A2,s3,G_new,160.0,-0.3185430933140314
A2,s3,G_new,180.0,-0.2997682730368371
A2,s3,G_new,200.0,-0.18962392760922406
A2,s3,G_new,220.0,-0.19587078218045978
A2,s3,G_new,240.0,-0.23862335377787164
A2,s3,G_new,260.0,-0.24186773616884805
A2,s3,G_new,280.0,-0.29081846198970956
A2,s3,G_new,300.0,-0.10699451502732603
A2,s3,G_new,320.0,-0.05201145517553515
A2,s3,G_new,340.0,-0.07146393938818546
A2,s3,G_new,360.0,-0.15293168087314044
A2,s3,G_new,380.0,0.06479424277076412
A2,s3,G_new,400.0,0.13779192173785448
A2,s3,G_new,420.0,-0.025158651694004858
A2,s3,G_new,440.0,-0.06969196606794645
A2,s3,G_new,460.0,-0.016489401399386677
A2,s3,G_new,480.0,-0.05400331600398056
A2,s3,G_new,500.0,-0.08435706953557884
A2,s3,G_new,520.0,-0.298032552958938
A2,s3,G_new,540.0,-0.24563160467589157
A2,s3,G_new,560.0,-0.23956596489666937
A2,s3,G_new,580.0,-0.34067957388425274
A2,s3,G_new,600.0,-0.4414035630693137
A2,s3,G_new,620.0,-0.5540281581835642
A2,s3,G_new,640.0,-0.5107839813640245
A2,s3,G_new,660.0,-0.4593822794856453
A2,s3,G_new,680.0,-0.5122307443709619
A2,s3,G_new,700.0,-0.5442291180096306
